index;CD_MUNICIPIO_IBGE;Município;UF;Turno;Nome candidato;Partido;Cargo;Votos válidos;Votos nominais;ano;renda_pc;prop_ocupados_agropecuaria;prop_ocupados_comercio;prop_ocupados_construcao;prop_ocupados_servicos;prop_ocupados_transformacao;idhm;idhm_r
1170;3539301;PIRASSUNUNGA;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;43040;29979;2010.0;1086.22;7.18;16.39;6.78;47.91;14.29;0.801;0.789
1171;2301901;BARBALHA;CE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;39321;29954;2010.0;362.9;18.01;13.54;8.83;41.44;15.56;0.683;0.613
1172;3525003;JANDIRA;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;60890;29948;2010.0;792.33;0.18;12.87;8.55;50.22;17.54;0.76;0.738
1173;4204301;CONCÓRDIA;SC;1;JAIR MESSIAS BOLSONARO;PL;Presidente;47078;29941;2010.0;1009.49;18.55;13.1;6.96;35.85;19.31;0.8;0.777
1174;5211909;JATAÍ;GO;1;JAIR MESSIAS BOLSONARO;PL;Presidente;52553;29938;2010.0;987.04;14.27;16.45;8.34;45.73;9.11;0.757;0.774
1175;2307304;JUAZEIRO DO NORTE;CE;1;JAIR MESSIAS BOLSONARO;PL;Presidente;150334;29937;2010.0;439.53;4.61;27.38;7.71;39.0;17.48;0.694;0.644
1176;3506102;BEBEDOURO;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;43436;29911;2010.0;881.64;10.59;18.21;7.68;48.12;11.29;0.78;0.756
1177;2101608;BARRA DO CORDA;MA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;45047;29904;2010.0;305.61;37.09;14.72;7.03;33.76;4.3;0.606;0.585
1178;2305407;ICÓ;CE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;37166;29903;2010.0;274.01;39.61;13.38;7.19;31.56;3.58;0.606;0.568
1179;4208302;ITAPEMA;SC;2;JAIR MESSIAS BOLSONARO;PL;Presidente;39137;29868;2010.0;1078.48;1.67;21.69;15.57;46.55;9.4;0.796;0.788
1180;1508100;TUCURUÍ;PA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;54153;29837;2010.0;534.02;15.46;17.36;15.13;41.67;6.53;0.666;0.675
1181;1508100;TUCURUÍ;PA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;52701;29792;2010.0;534.02;15.46;17.36;15.13;41.67;6.53;0.666;0.675
1182;2311306;QUIXADÁ;CE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;47279;29780;2010.0;317.66;26.5;17.14;7.23;35.83;8.63;0.659;0.592
1183;2806701;SÃO CRISTÓVÃO;SE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;46222;29768;2010.0;388.36;11.12;16.85;10.75;48.39;5.14;0.662;0.624
1184;3302270;JAPERI;RJ;1;JAIR MESSIAS BOLSONARO;PL;Presidente;56120;29752;2010.0;420.15;1.71;15.48;16.73;52.12;6.43;0.659;0.637
1185;3527108;LINS;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;41387;29727;2010.0;919.53;2.23;13.71;6.68;48.14;24.62;0.786;0.762
1186;3516408;FRANCO DA ROCHA;SP;1;JAIR MESSIAS BOLSONARO;PL;Presidente;77011;29718;2010.0;632.42;1.2;14.19;9.05;52.28;14.72;0.731;0.702
1187;1505502;PARAGOMINAS;PA;1;JAIR MESSIAS BOLSONARO;PL;Presidente;55250;29708;2010.0;507.16;18.39;15.23;9.19;35.28;9.09;0.645;0.667
1188;2910057;DIAS D'ÁVILA;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;39698;29699;2010.0;460.6;2.85;15.28;11.99;34.82;21.53;0.676;0.651
1189;2303501;CASCAVEL;CE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;46003;29681;2010.0;309.14;21.25;15.36;7.06;31.05;20.04;0.646;0.587
1190;2312908;SOBRAL;CE;1;JAIR MESSIAS BOLSONARO;PL;Presidente;120268;29665;2010.0;448.89;7.5;16.36;6.27;38.31;22.88;0.714;0.647
1191;2609907;OURICURI;PE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;35377;29600;2010.0;291.75;36.04;14.01;7.46;28.87;4.61;0.572;0.578
1192;2610905;PESQUEIRA;PE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;35721;29564;2010.0;329.16;35.47;14.73;5.64;30.33;9.47;0.61;0.597
1193;4205902;GASPAR;SC;2;JAIR MESSIAS BOLSONARO;PL;Presidente;39439;29558;2010.0;964.36;3.1;10.71;6.21;27.83;40.83;0.765;0.77
1194;4104303;CAMPO MOURÃO;PR;1;JAIR MESSIAS BOLSONARO;PL;Presidente;53941;29544;2010.0;843.42;7.87;19.32;8.47;46.34;12.28;0.757;0.749
1195;4126256;SARANDI;PR;2;JAIR MESSIAS BOLSONARO;PL;Presidente;52223;29538;2010.0;554.48;2.35;15.18;15.09;39.71;18.2;0.695;0.681
1196;3528502;MAIRIPORÃ;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;48702;29538;2010.0;944.03;2.28;13.38;10.05;50.41;14.07;0.788;0.767
1197;3171303;VIÇOSA;MG;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;45831;29535;2010.0;892.25;8.19;15.15;10.28;56.38;6.12;0.775;0.758
1198;3538006;PINDAMONHANGABA;SP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;90212;29521;2010.0;826.02;4.0;14.7;10.46;44.47;21.49;0.773;0.745
1199;5221403;TRINDADE;GO;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;68734;29519;2010.0;558.61;3.82;17.17;10.39;43.11;17.57;0.699;0.682
1200;3513504;CUBATÃO;SP;1;JAIR MESSIAS BOLSONARO;PL;Presidente;71072;29477;2010.0;689.21;0.53;11.44;11.14;43.66;18.3;0.737;0.716
1201;5107040;PRIMAVERA DO LESTE;MT;2;JAIR MESSIAS BOLSONARO;PL;Presidente;38945;29462;2010.0;990.05;16.74;17.71;7.88;43.45;6.73;0.752;0.774
1202;3507605;BRAGANÇA PAULISTA;SP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;99433;29419;2010.0;974.08;4.31;15.64;9.46;43.9;19.72;0.776;0.772
1203;4108403;FRANCISCO BELTRÃO;PR;2;JAIR MESSIAS BOLSONARO;PL;Presidente;54451;29417;2010.0;895.36;15.0;17.38;8.1;37.83;19.41;0.774;0.758
1204;2109908;SANTA INÊS;MA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;45528;29412;2010.0;411.04;10.31;29.23;8.45;41.55;6.08;0.674;0.633
1205;3543303;RIBEIRÃO PIRES;SP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;67398;29374;2010.0;847.11;1.08;13.8;6.06;42.42;23.04;0.784;0.749
1206;4311403;LAJEADO;RS;1;JAIR MESSIAS BOLSONARO;PL;Presidente;50004;29372;2010.0;1130.85;4.46;21.02;7.64;42.89;20.99;0.778;0.796
1207;2313401;TIANGUÁ;CE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;45559;29355;2010.0;398.29;37.71;18.02;5.83;28.85;4.25;0.657;0.628
1208;2101608;BARRA DO CORDA;MA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;45308;29316;2010.0;305.61;37.09;14.72;7.03;33.76;4.3;0.606;0.585
1209;3138203;LAVRAS;MG;2;JAIR MESSIAS BOLSONARO;PL;Presidente;56860;29296;2010.0;889.65;6.03;16.9;8.34;48.95;14.39;0.782;0.757
1210;3144805;NOVA LIMA;MG;2;JAIR MESSIAS BOLSONARO;PL;Presidente;59635;29146;2010.0;1731.84;1.13;12.13;8.97;54.49;8.67;0.813;0.864
1211;2101707;BARREIRINHAS;MA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;36211;29131;2010.0;197.08;47.72;8.59;6.68;27.61;4.69;0.57;0.515
1212;3522406;ITAPEVA;SP;1;JAIR MESSIAS BOLSONARO;PL;Presidente;51549;29115;2010.0;630.48;13.99;15.76;9.2;44.75;8.75;0.732;0.702
1213;4105508;CIANORTE;PR;1;JAIR MESSIAS BOLSONARO;PL;Presidente;43913;29090;2010.0;837.13;7.98;15.7;7.79;33.7;27.63;0.755;0.747
1214;5220454;SENADOR CANEDO;GO;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;64551;29087;2010.0;537.58;2.15;16.42;13.51;48.29;11.12;0.701;0.676
1215;5208004;FORMOSA;GO;1;JAIR MESSIAS BOLSONARO;PL;Presidente;56931;29070;2010.0;732.24;13.17;16.18;10.84;48.59;6.86;0.744;0.726
1216;2503704;CAJAZEIRAS;PB;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;36033;29068;2010.0;511.56;19.2;21.46;8.31;40.33;6.98;0.679;0.668
1217;3551702;SERTÃOZINHO;SP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;70833;29007;2010.0;953.23;2.78;13.76;5.7;38.15;29.36;0.761;0.768
1218;3148004;PATOS DE MINAS;MG;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;84132;28983;2010.0;843.57;12.47;18.13;8.68;46.48;10.41;0.765;0.749
1219;2910701;EUCLIDES DA CUNHA;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;34892;28981;2010.0;269.58;42.27;12.94;5.39;30.71;2.97;0.567;0.565
1220;5221858;VALPARAÍSO DE GOIÁS;GO;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;70090;28979;2010.0;764.73;0.99;15.63;11.45;56.14;5.69;0.746;0.733
1221;3526803;LENÇÓIS PAULISTA;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;38944;28970;2010.0;816.48;7.92;15.38;6.9;39.97;22.73;0.764;0.743
1222;3170404;UNAÍ;MG;2;JAIR MESSIAS BOLSONARO;PL;Presidente;48237;28970;2010.0;720.51;22.13;17.67;6.15;41.12;5.77;0.736;0.723
1223;3543303;RIBEIRÃO PIRES;SP;1;JAIR MESSIAS BOLSONARO;PL;Presidente;67398;28959;2010.0;847.11;1.08;13.8;6.06;42.42;23.04;0.784;0.749
1224;2100055;AÇAILÂNDIA;MA;1;JAIR MESSIAS BOLSONARO;PL;Presidente;58279;28942;2010.0;438.56;19.79;20.06;8.25;36.07;9.69;0.672;0.643
1225;2919553;LUÍS EDUARDO MAGALHÃES;BA;1;JAIR MESSIAS BOLSONARO;PL;Presidente;53580;28942;2010.0;871.12;15.26;15.98;9.51;40.67;7.02;0.716;0.754
1226;3510500;CARAGUATATUBA;SP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;76580;28924;2010.0;773.99;1.76;17.26;12.98;50.38;4.75;0.759;0.735
1227;4203204;CAMBORIÚ;SC;1;JAIR MESSIAS BOLSONARO;PL;Presidente;43146;28923;2010.0;781.76;2.56;18.96;21.15;43.83;9.4;0.726;0.736
1228;2101707;BARREIRINHAS;MA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;36747;28861;2010.0;197.08;47.72;8.59;6.68;27.61;4.69;0.57;0.515
1229;2304707;GRANJA;CE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;33400;28855;2010.0;173.99;55.36;6.93;5.85;22.95;3.81;0.559;0.495
1230;2904605;BRUMADO;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;41434;28845;2010.0;403.22;20.62;16.65;8.22;38.96;5.39;0.656;0.63
1231;1600600;SANTANA;AP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;68161;28840;2010.0;469.24;5.96;17.78;8.65;49.19;5.46;0.692;0.654
1232;2111201;SÃO JOSÉ DE RIBAMAR;MA;1;JAIR MESSIAS BOLSONARO;PL;Presidente;91840;28838;2010.0;435.4;4.08;20.75;15.42;45.96;5.28;0.708;0.642
1233;3170701;VARGINHA;MG;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;79043;28811;2010.0;904.57;5.94;18.38;6.73;46.41;15.51;0.778;0.76
1234;3162500;SÃO JOÃO DEL REI;MG;2;JAIR MESSIAS BOLSONARO;PL;Presidente;55030;28797;2010.0;764.74;6.2;19.72;9.43;49.62;10.46;0.758;0.733
1235;5205109;CATALÃO;GO;2;JAIR MESSIAS BOLSONARO;PL;Presidente;57487;28789;2010.0;959.4;7.37;16.95;9.54;41.91;14.7;0.766;0.769
1236;3525003;JANDIRA;SP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;60791;28770;2010.0;792.33;0.18;12.87;8.55;50.22;17.54;0.76;0.738
1237;4317103;SANT'ANA DO LIVRAMENTO;RS;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;50002;28753;2010.0;685.04;15.08;20.36;5.26;43.18;3.59;0.727;0.715
1238;3143906;MURIAÉ;MG;1;JAIR MESSIAS BOLSONARO;PL;Presidente;59782;28731;2010.0;758.46;6.84;17.52;9.01;42.25;18.25;0.734;0.731
1239;2903904;BOM JESUS DA LAPA;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;36761;28716;2010.0;367.62;28.47;18.36;6.22;38.77;3.33;0.633;0.615
1240;2305407;ICÓ;CE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;37406;28700;2010.0;274.01;39.61;13.38;7.19;31.56;3.58;0.606;0.568
1241;5205109;CATALÃO;GO;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;57487;28698;2010.0;959.4;7.37;16.95;9.54;41.91;14.7;0.766;0.769
1242;2503704;CAJAZEIRAS;PB;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;36545;28685;2010.0;511.56;19.2;21.46;8.31;40.33;6.98;0.679;0.668
1243;2305233;HORIZONTE;CE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;46737;28683;2010.0;322.78;6.42;9.6;8.62;24.79;45.65;0.658;0.594
1244;3143906;MURIAÉ;MG;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;60871;28680;2010.0;758.46;6.84;17.52;9.01;42.25;18.25;0.734;0.731
1245;2307601;LIMOEIRO DO NORTE;CE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;37672;28662;2010.0;410.03;27.65;15.89;9.18;33.09;7.48;0.682;0.633
1246;4201406;ARARANGUÁ;SC;2;JAIR MESSIAS BOLSONARO;PL;Presidente;41153;28631;2010.0;827.2;12.27;17.98;9.06;36.13;20.06;0.76;0.745
1247;2910057;DIAS D'ÁVILA;BA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;39739;28630;2010.0;460.6;2.85;15.28;11.99;34.82;21.53;0.676;0.651
1248;2806701;SÃO CRISTÓVÃO;SE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;46991;28618;2010.0;388.36;11.12;16.85;10.75;48.39;5.14;0.662;0.624
1249;5006606;PONTA PORÃ;MS;1;JAIR MESSIAS BOLSONARO;PL;Presidente;51121;28616;2010.0;653.36;20.97;21.23;6.95;41.96;7.02;0.701;0.708
1250;3169901;UBÁ;MG;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;55770;28614;2010.0;739.56;2.8;17.45;6.61;34.98;28.53;0.724;0.727
1251;4309308;GUAÍBA;RS;2;JAIR MESSIAS BOLSONARO;PL;Presidente;57074;28599;2010.0;758.83;3.02;17.3;8.96;49.78;16.84;0.73;0.732
1252;5211503;ITUMBIARA;GO;1;JAIR MESSIAS BOLSONARO;PL;Presidente;54532;28583;2010.0;821.43;8.51;17.82;6.67;46.85;13.35;0.752;0.744
1253;3556701;VINHEDO;SP;1;JAIR MESSIAS BOLSONARO;PL;Presidente;48266;28569;2010.0;1493.32;2.0;13.54;7.5;42.92;20.85;0.817;0.84
1254;4303004;CACHOEIRA DO SUL;RS;2;JAIR MESSIAS BOLSONARO;PL;Presidente;47512;28555;2010.0;793.67;18.71;16.53;7.51;45.1;9.27;0.742;0.739
1255;2601201;ARCOVERDE;PE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;38326;28536;2010.0;469.53;12.46;19.36;8.61;46.41;5.99;0.667;0.654
1256;1501402;BELÉM;PA;1;CIRO FERREIRA GOMES;PDT;Presidente;857507;28536;2010.0;853.82;1.62;23.09;7.49;54.16;5.48;0.746;0.751
1257;2513703;SANTA RITA;PB;1;JAIR MESSIAS BOLSONARO;PL;Presidente;76888;28520;2010.0;328.16;7.25;19.01;9.16;38.21;17.64;0.627;0.597
1258;4309308;GUAÍBA;RS;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;57074;28475;2010.0;758.83;3.02;17.3;8.96;49.78;16.84;0.73;0.732
1259;3549904;SÃO JOSÉ DOS CAMPOS;SP;1;SIMONE NASSAR TEBET;MDB;Presidente;428018;28467;2010.0;1190.96;1.18;14.51;9.62;50.76;14.66;0.807;0.804
1260;3147907;PASSOS;MG;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;60693;28437;2010.0;802.97;8.88;16.96;8.59;41.37;14.92;0.756;0.741
1261;4317103;SANT'ANA DO LIVRAMENTO;RS;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;50558;28430;2010.0;685.04;15.08;20.36;5.26;43.18;3.59;0.727;0.715
1262;4100400;ALMIRANTE TAMANDARÉ;PR;1;JAIR MESSIAS BOLSONARO;PL;Presidente;57017;28400;2010.0;646.02;3.48;15.07;13.01;49.31;11.43;0.699;0.706
1263;1302504;MANACAPURU;AM;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;52053;28386;2010.0;342.58;34.52;16.44;6.05;30.85;8.0;0.614;0.604
1264;3522307;ITAPETININGA;SP;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;86668;28371;2010.0;741.64;10.52;15.82;8.53;43.54;13.12;0.763;0.728
1265;3147006;PARACATU;MG;2;JAIR MESSIAS BOLSONARO;PL;Presidente;49724;28345;2010.0;637.8;18.72;15.74;10.65;38.89;6.68;0.744;0.704
1266;4303905;CAMPO BOM;RS;2;JAIR MESSIAS BOLSONARO;PL;Presidente;41702;28341;2010.0;879.65;0.89;14.68;5.23;29.13;47.02;0.745;0.755
1267;3545209;SALTO;SP;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;73071;28325;2010.0;876.67;2.02;13.75;8.14;40.25;27.68;0.78;0.755
1268;2301901;BARBALHA;CE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;38765;28304;2010.0;362.9;18.01;13.54;8.83;41.44;15.56;0.683;0.613
1269;2910727;EUNÁPOLIS;BA;2;JAIR MESSIAS BOLSONARO;PL;Presidente;60849;28290;2010.0;575.44;9.28;21.68;11.2;42.49;8.27;0.677;0.687
1270;2208403;PIRIPIRI;PI;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;37560;28281;2010.0;380.67;24.62;14.94;15.02;34.83;6.32;0.635;0.621
1271;3105608;BARBACENA;MG;1;JAIR MESSIAS BOLSONARO;PL;Presidente;75241;28281;2010.0;854.27;7.51;17.33;8.21;51.63;6.93;0.769;0.751
1272;2601201;ARCOVERDE;PE;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;38620;28252;2010.0;469.53;12.46;19.36;8.61;46.41;5.99;0.667;0.654
1273;3104007;ARAXÁ;MG;1;JAIR MESSIAS BOLSONARO;PL;Presidente;59959;28179;2010.0;883.88;8.39;15.02;8.58;45.46;8.65;0.772;0.756
1274;4319901;SAPIRANGA;RS;1;JAIR MESSIAS BOLSONARO;PL;Presidente;49435;28177;2010.0;713.99;2.27;13.43;5.68;23.7;49.75;0.711;0.722
1275;3504107;ATIBAIA;SP;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;87718;28168;2010.0;1063.52;7.69;15.6;9.6;44.4;15.09;0.765;0.786
1276;4317202;SANTA ROSA;RS;1;JAIR MESSIAS BOLSONARO;PL;Presidente;46330;28139;2010.0;863.61;11.4;17.61;7.81;41.66;19.3;0.769;0.752
1277;3522604;ITAPIRA;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;41757;28124;2010.0;849.81;6.76;13.56;6.35;36.79;27.24;0.762;0.75
1278;3501905;AMPARO;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;41476;28122;2010.0;1027.6;8.07;13.71;6.17;35.5;25.94;0.785;0.78
1279;4211306;NAVEGANTES;SC;1;JAIR MESSIAS BOLSONARO;PL;Presidente;44176;28116;2010.0;756.39;10.11;18.65;9.48;39.52;17.51;0.736;0.731
1280;2611606;RECIFE;PE;1;CIRO FERREIRA GOMES;PDT;Presidente;996696;28102;2010.0;1144.26;0.66;19.36;5.65;59.59;6.6;0.772;0.798
1281;4118204;PARANAGUÁ;PR;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;83002;28097;2010.0;765.85;3.11;18.73;6.77;54.36;8.62;0.75;0.733
1282;3200607;ARACRUZ;ES;1;JAIR MESSIAS BOLSONARO;PL;Presidente;53436;28032;2010.0;695.25;11.91;12.86;10.19;43.38;14.24;0.752;0.717
1283;2914000;IPIRÁ;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;34856;27996;2010.0;274.88;38.91;12.26;6.86;26.02;11.69;0.549;0.568
1284;2914604;IRECÊ;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;39087;27983;2010.0;488.15;15.5;24.96;6.71;41.71;5.94;0.691;0.661
1285;2501807;BAYEUX;PB;2;JAIR MESSIAS BOLSONARO;PL;Presidente;58882;27977;2010.0;376.74;2.49;21.3;9.7;46.36;12.01;0.649;0.619
1286;3144805;NOVA LIMA;MG;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;58726;27956;2010.0;1731.84;1.13;12.13;8.97;54.49;8.67;0.813;0.864
1287;3522109;ITANHAÉM;SP;1;JAIR MESSIAS BOLSONARO;PL;Presidente;57652;27950;2010.0;690.67;2.01;19.61;15.76;51.16;4.94;0.745;0.716
1288;4119152;PINHAIS;PR;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;74614;27925;2010.0;911.51;0.54;16.94;9.16;48.31;18.14;0.751;0.761
1289;5105259;LUCAS DO RIO VERDE;MT;2;JAIR MESSIAS BOLSONARO;PL;Presidente;37296;27919;2010.0;938.65;12.82;16.77;8.8;37.19;17.8;0.768;0.766
1290;4104907;CASTRO;PR;2;JAIR MESSIAS BOLSONARO;PL;Presidente;43328;27913;2010.0;639.54;24.27;13.77;9.24;37.17;10.18;0.703;0.704
1291;2910701;EUCLIDES DA CUNHA;BA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;34631;27893;2010.0;269.58;42.27;12.94;5.39;30.71;2.97;0.567;0.565
1292;3147907;PASSOS;MG;1;JAIR MESSIAS BOLSONARO;PL;Presidente;59147;27878;2010.0;802.97;8.88;16.96;8.59;41.37;14.92;0.756;0.741
1293;2918001;JEQUIÉ;BA;1;JAIR MESSIAS BOLSONARO;PL;Presidente;88962;27874;2010.0;473.92;8.77;18.99;8.83;44.34;13.63;0.665;0.656
1294;2904605;BRUMADO;BA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;41055;27831;2010.0;403.22;20.62;16.65;8.22;38.96;5.39;0.656;0.63
1295;3118304;CONSELHEIRO LAFAIETE;MG;1;JAIR MESSIAS BOLSONARO;PL;Presidente;76236;27796;2010.0;781.59;3.52;16.43;11.4;43.16;12.84;0.761;0.736
1296;3509007;CAIEIRAS;SP;2;JAIR MESSIAS BOLSONARO;PL;Presidente;53908;27747;2010.0;800.15;0.26;14.07;6.54;48.68;23.7;0.781;0.74
1297;2314102;VIÇOSA DO CEARÁ;CE;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;35961;27746;2010.0;204.23;60.82;7.3;2.96;22.82;3.05;0.571;0.521
1298;4214805;RIO DO SUL;SC;1;JAIR MESSIAS BOLSONARO;PL;Presidente;39702;27746;2010.0;1114.31;3.94;18.82;6.12;40.72;25.68;0.802;0.793
1299;3527207;LORENA;SP;1;JAIR MESSIAS BOLSONARO;PL;Presidente;48045;27742;2010.0;781.28;3.14;16.07;9.43;50.32;16.41;0.766;0.736
1300;2903904;BOM JESUS DA LAPA;BA;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;36387;27731;2010.0;367.62;28.47;18.36;6.22;38.77;3.33;0.633;0.615
1301;3305802;TERESÓPOLIS;RJ;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;95224;27703;2010.0;859.79;9.25;15.68;10.06;48.82;8.85;0.73;0.752
1302;1600600;SANTANA;AP;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;63090;27693;2010.0;469.24;5.96;17.78;8.65;49.19;5.46;0.692;0.654
1303;3147105;PARÁ DE MINAS;MG;1;JAIR MESSIAS BOLSONARO;PL;Presidente;49411;27692;2010.0;686.42;8.08;16.32;8.55;38.79;20.43;0.725;0.715
1304;5221403;TRINDADE;GO;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;67427;27687;2010.0;558.61;3.82;17.17;10.39;43.11;17.57;0.699;0.682
1305;3168705;TIMÓTEO;MG;2;JAIR MESSIAS BOLSONARO;PL;Presidente;46080;27644;2010.0;786.68;1.75;15.3;8.72;44.2;22.64;0.77;0.737
1306;5204508;CALDAS NOVAS;GO;1;JAIR MESSIAS BOLSONARO;PL;Presidente;47155;27595;2010.0;794.78;4.66;17.01;11.17;51.79;7.42;0.733;0.739
1307;3304201;RESENDE;RJ;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;72316;27584;2010.0;915.21;2.45;14.14;8.11;48.72;18.89;0.768;0.762
1308;3138203;LAVRAS;MG;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;56860;27564;2010.0;889.65;6.03;16.9;8.34;48.95;14.39;0.782;0.757
1309;4122404;ROLÂNDIA;PR;2;JAIR MESSIAS BOLSONARO;PL;Presidente;38355;27558;2010.0;819.52;11.1;14.15;5.93;33.87;27.48;0.739;0.744
1310;1504422;MARITUBA;PA;1;JAIR MESSIAS BOLSONARO;PL;Presidente;67934;27552;2010.0;382.02;2.83;25.71;11.78;48.85;4.93;0.676;0.621
1311;2921500;MONTE SANTO;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;31295;27549;2010.0;197.43;61.17;7.48;5.01;21.19;2.09;0.506;0.515
1312;3305554;SEROPÉDICA;RJ;2;JAIR MESSIAS BOLSONARO;PL;Presidente;44386;27546;2010.0;604.82;4.32;15.63;11.95;50.29;8.16;0.713;0.695
1313;2914703;ITABERABA;BA;2;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;37213;27532;2010.0;422.79;23.23;16.96;7.82;37.37;9.3;0.62;0.638
1314;4202305;BIGUAÇU;SC;2;JAIR MESSIAS BOLSONARO;PL;Presidente;41696;27499;2010.0;764.37;5.73;17.35;11.34;46.81;13.09;0.739;0.733
1315;5220454;SENADOR CANEDO;GO;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;64183;27475;2010.0;537.58;2.15;16.42;13.51;48.29;11.12;0.701;0.676
1316;3204906;SÃO MATEUS;ES;1;JAIR MESSIAS BOLSONARO;PL;Presidente;64280;27473;2010.0;699.99;22.75;15.06;8.8;37.21;6.45;0.735;0.719
1317;2111300;SÃO LUÍS;MA;1;SIMONE NASSAR TEBET;MDB;Presidente;610825;27386;2010.0;805.36;1.83;19.55;10.39;53.39;5.8;0.768;0.741
1318;4309308;GUAÍBA;RS;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;57280;27380;2010.0;758.83;3.02;17.3;8.96;49.78;16.84;0.73;0.732
1319;2208403;PIRIPIRI;PI;1;LUIZ INÁCIO LULA DA SILVA;PT;Presidente;37422;27351;2010.0;380.67;24.62;14.94;15.02;34.83;6.32;0.635;0.621
